Map,Roundtype,Blue Team,Red Team,time,len,KB,KR,UB,UR,FB
Route 66,Defense,UK,USA,0:55,23,1,4,2,1,R
Route 66,Defense,UK,USA,1:51,13,0,6,0,2,R
Route 66,Defense,UK,USA,2:23,8,0,4,0,1,R
Route 66,Defense,UK,USA,3:04,13,4,0,1,2,B
Route 66,Defense,UK,USA,3:55,21,1,6,0,0,R
Route 66,Defense,UK,USA,4:50,5,1,0,1,0,B
Route 66,Defense,UK,USA,5:25,13,5,0,0,0,B
Route 66,Defense,UK,USA,6:04,2,1,0,1,1,B
Route 66,Defense,UK,USA,6:24,14,1,6,0,0,R
Route 66,Defense,UK,USA,7:06,15,5,0,1,0,B
Route 66,Defense,UK,USA,7:36,12,3,0,2,1,B
Route 66,Defense,UK,USA,8:03,3,1,0,1,1,B
Busan,Downtown,AUS,KR,0:09,0,1,0,0,0,B
Busan,Downtown,AUS,KR,0:44,10,2,2,0,0,R
Busan,Downtown,AUS,KR,1:37,25,5,2,1,0,B
Busan,Downtown,AUS,KR,2:23,15,1,5,2,2,R
Busan,Downtown,AUS,KR,3:02,33,0,7,2,3,R
Busan,Sanctuary,AUS,KR,0:34,15,0,4,0,1,R
Busan,Sanctuary,AUS,KR,1:28,0,0,1,0,0,R
Busan,Sanctuary,AUS,KR,1:43,0,0,1,0,0,R
Busan,Sanctuary,AUS,KR,2:19,17,0,4,0,1,R
Busan,Sanctuary,AUS,KR,3:00,18,3,4,0,0,B
Blizzard World,Defense,AUS,KR,0:44,0,1,0,0,0,B
Blizzard World,Defense,AUS,KR,0:59,0,2,0,0,0,B
Blizzard World,Defense,AUS,KR,1:29,49,4,7,2,0,B
Blizzard World,Defense,AUS,KR,3:21,12,0,3,0,0,R
Blizzard World,Defense,AUS,KR,3:52,10,2,0,2,0,B
Blizzard World,Defense,AUS,KR,4:50,16,2,1,2,0,R
Blizzard World,Defense,AUS,KR,5:47,7,3,0,2,0,B
Blizzard World,Defense,AUS,KR,6:12,30,1,6,1,4,B
Blizzard World,Defense,AUS,KR,7:18,10,0,5,0,1,R
Blizzard World,Defense,AUS,KR,7:40,28,5,0,3,0,B
Blizzard World,Attack,AUS,KR,1:16,0,1,0,0,0,B
Blizzard World,Attack,AUS,KR,1:35,31,5,1,3,4,B
Blizzard World,Attack,AUS,KR,2:59,9,4,3,1,0,B
Blizzard World,Attack,AUS,KR,3:33,33,3,3,2,3,B
Blizzard World,Attack,AUS,KR,4:33,22,5,0,1,1,B
Blizzard World,Attack,AUS,KR,5:22,16,5,0,3,0,B
Blizzard World,Attack,AUS,KR,6:06,25,1,5,0,1,B
Blizzard World,Attack,AUS,KR,6:53,20,1,5,1,2,B
Blizzard World,Attack,AUS,KR,7:54,0,0,1,0,0,R
Temple of Anubis,Defense,AUS,KR,0:46,0,0,1,0,1,R
Temple of Anubis,Defense,AUS,KR,1:11,1,2,0,1,0,B
Temple of Anubis,Defense,AUS,KR,1:41,13,2,1,2,2,B
Temple of Anubis,Defense,AUS,KR,2:23,21,1,6,2,3,R
Temple of Anubis,Defense,AUS,KR,3:23,6,1,0,0,0,B
Temple of Anubis,Defense,AUS,KR,4:00,16,4,1,0,0,B
Temple of Anubis,Defense,AUS,KR,4:52,3,1,0,0,1,B
Temple of Anubis,Defense,AUS,KR,5:37,16,3,1,1,0,B
Temple of Anubis,Defense,AUS,KR,6:21,4,0,2,1,1,R
Temple of Anubis,Defense,AUS,KR,6:41,14,0,4,1,1,R
Temple of Anubis,Attack,AUS,KR,0:53,0,1,0,0,0,B
Temple of Anubis,Attack,AUS,KR,1:09,19,5,1,1,0,R
Temple of Anubis,Attack,AUS,KR,2:20,23,2,2,2,2,B
Temple of Anubis,Attack,AUS,KR,2:51,16,0,2,0,0,R
Temple of Anubis,Attack,AUS,KR,3:43,17,0,6,1,0,R
Temple of Anubis,Attack,AUS,KR,4:35,20,1,5,1,2,R
Temple of Anubis,Attack,AUS,KR,5:35,23,0,6,3,2,R
Temple of Anubis,Attack,AUS,KR,6:29,17,0,3,1,1,R
Temple of Anubis,Attack,AUS,KR,7:24,7,1,3,0,1,B
Temple of Anubis,Attack,AUS,KR,7:56,16,0,6,2,0,R
Oasis,Gardens,CN,CA,0:37,14,0,5,0,0,R
Oasis,Gardens,CN,CA,1:11,12,0,2,1,2,R
Oasis,Gardens,CN,CA,1:56,0,0,1,0,0,R
Oasis,Gardens,CN,CA,2:11,5,1,1,1,1,B
Oasis,Gardens,CN,CA,2:26,21,4,0,3,2,B
Oasis,Gardens,CN,CA,3:14,11,2,0,0,0,B
Oasis,Gardens,CN,CA,3:43,13,4,0,2,3,B
Oasis,Gardens,CN,CA,4:30,20,6,0,3,0,B
Oasis,University,CN,CA,0:35,13,3,0,1,0,B
Oasis,University,CN,CA,1:17,13,3,0,2,0,B
Oasis,University,CN,CA,1:50,12,2,2,2,2,B
Oasis,University,CN,CA,2:13,10,2,1,1,1,B
Oasis,University,CN,CA,2:33,34,2,5,3,2,B
Oasis,University,CN,CA,3:27,12,1,3,0,2,R
Oasis,University,CN,CA,4:05,2,0,1,1,1,R
Oasis,University,CN,CA,4:20,4,0,2,0,0,R
Oasis,City Center,CN,CA,0:22,3,2,0,0,0,B
Oasis,City Center,CN,CA,1:11,14,6,0,1,0,B
Oasis,City Center,CN,CA,1:57,40,4,2,2,5,B
Oasis,City Center,CN,CA,2:46,11,3,0,1,1,B
Blizzard World,Attack,CN,CA,0:49,17,0,4,1,1,R
Blizzard World,Attack,CN,CA,1:36,12,1,1,0,1,R
Blizzard World,Attack,CN,CA,1:52,43,5,0,3,1,B
Blizzard World,Attack,CN,CA,3:12,20,4,0,2,0,B
Blizzard World,Attack,CN,CA,3:58,20,1,2,2,2,B
Blizzard World,Attack,CN,CA,4:48,0,0,1,0,0,R
Blizzard World,Attack,CN,CA,5:18,50,6,2,1,2,B
Blizzard World,Attack,CN,CA,6:12,22,6,0,2,1,B
Blizzard World,Attack,CN,CA,7:00,13,0,2,1,1,R
Blizzard World,Attack,CN,CA,7:36,2,1,1,0,0,R
Blizzard World,Attack,CN,CA,7:54,16,0,2,3,3,R
Blizzard World,Attack,CN,CA,8:35,16,5,2,2,1,B
Blizzard World,Defense,CN,CA,0:33,0,0,1,0,0,R
Blizzard World,Defense,CN,CA,1:00,0,1,0,0,0,B
Blizzard World,Defense,CN,CA,1:36,30,6,0,0,0,B
Blizzard World,Defense,CN,CA,2:14,17,2,0,2,1,B
Blizzard World,Defense,CN,CA,2:56,47,5,2,3,4,R
Blizzard World,Defense,CN,CA,3:56,7,2,0,2,1,B
Temple of Anubis,Defense,CN,CA,0:28,19,0,4,0,1,R
Temple of Anubis,Defense,CN,CA,1:15,13,0,4,0,1,R
Temple of Anubis,Defense,CN,CA,1:45,38,4,5,2,3,R
Temple of Anubis,Defense,CN,CA,2:38,6,1,0,0,2,B
Temple of Anubis,Defense,CN,CA,2:56,19,1,1,2,1,R
Temple of Anubis,Defense,CN,CA,3:35,6,3,1,0,0,B
Temple of Anubis,Defense,CN,CA,4:21,19,6,0,0,1,B
Temple of Anubis,Defense,CN,CA,5:03,23,5,0,1,0,B
Temple of Anubis,Defense,CN,CA,5:42,10,3,0,0,0,B
Temple of Anubis,Defense,CN,CA,6:12,10,5,0,1,0,B
Temple of Anubis,Defense,CN,CA,6:54,12,3,0,1,0,B
Temple of Anubis,Defense,CN,CA,7:23,0,1,0,0,0,B
Temple of Anubis,Defense,CN,CA,7:36,18,6,0,1,2,B
Temple of Anubis,Attack,CN,CA,0:26,0,0,1,0,0,R
Temple of Anubis,Attack,CN,CA,0:44,0,0,1,0,0,R
Temple of Anubis,Attack,CN,CA,1:02,7,0,1,1,1,R
Temple of Anubis,Attack,CN,CA,1:34,11,0,1,0,1,R
Temple of Anubis,Attack,CN,CA,2:23,18,4,0,0,0,B
Temple of Anubis,Attack,CN,CA,3:30,25,1,3,2,1,R
Temple of Anubis,Attack,CN,CA,4:33,17,4,0,1,2,B
Temple of Anubis,Attack,CN,CA,5:05,8,3,1,0,0,B
Nepal,Sanctum,KR,UK,0:20,23,0,4,0,0,R
Nepal,Sanctum,KR,UK,1:18,24,6,1,0,0,B
Nepal,Sanctum,KR,UK,2:19,32,3,2,2,2,R
Nepal,Sanctum,KR,UK,2:58,15,5,0,1,0,B
Nepal,Sanctum,KR,UK,3:42,30,6,1,1,0,R
Nepal,Sanctum,KR,UK,0:37,19,1,6,0,2,R
Nepal,Sanctum,KR,UK,1:20,15,1,2,4,3,R
Nepal,Sanctum,KR,UK,2:03,8,1,5,0,0,R
Nepal,Sanctum,KR,UK,2:44,32,6,1,2,0,B
Nepal,Sanctum,KR,UK,3:47,4,5,0,0,0,B
Nepal,Sanctum,KR,UK,4:23,46,1,7,5,6,R
Nepal,Village,KR,UK,0:42,7,4,1,0,1,B
Nepal,Village,KR,UK,1:16,41,6,3,3,2,B
Nepal,Village,KR,UK,2:23,39,7,1,2,1,B
Nepal,Village,KR,UK,3:18,20,5,0,3,2,B
King's Row,Attack,KR,UK,0:32,34,7,1,1,1,B
King's Row,Attack,KR,UK,1:41,22,5,2,1,0,B
King's Row,Attack,KR,UK,2:31,13,2,1,3,2,B
King's Row,Attack,KR,UK,2:56,10,0,1,0,0,R
King's Row,Attack,KR,UK,4:05,18,5,1,1,0,B
King's Row,Attack,KR,UK,4:57,0,0,1,0,0,R
King's Row,Attack,KR,UK,5:22,5,3,2,2,0,R
King's Row,Attack,KR,UK,5:53,49,9,0,3,1,B
King's Row,Defense,KR,UK,0:21,17,2,2,0,0,R
King's Row,Defense,KR,UK,0:52,34,3,1,4,2,B
King's Row,Defense,KR,UK,1:57,8,1,0,1,0,B
King's Row,Defense,KR,UK,2:34,45,2,8,4,2,R
King's Row,Defense,KR,UK,4:07,20,0,4,1,2,R
King's Row,Defense,KR,UK,4:45,9,1,3,0,0,R
King's Row,Defense,KR,UK,5:27,4,2,0,0,0,B
King's Row,Defense,KR,UK,5:55,10,0,6,1,1,R
King's Row,Defense,KR,UK,6:23,32,6,3,2,4,R
King's Row,Defense,KR,UK,7:28,6,1,0,1,0,B
King's Row,Defense,KR,UK,7:40,13,1,1,1,2,R
King's Row,Defense,KR,UK,8:07,42,2,5,2,2,B
King's Row,Attack,KR,UK,0:22,0,0,1,0,0,R
King's Row,Attack,KR,UK,0:39,0,0,1,0,0,R
King's Row,Attack,KR,UK,1:31,5,0,1,0,0,R
Volskaya Industries,Attack,KR,UK,0:41,18,5,0,1,0,B
Volskaya Industries,Attack,KR,UK,1:19,81,18,1,8,2,B
Volskaya Industries,Attack,KR,UK,2:59,4,2,0,1,0,B
Volskaya Industries,Defense,KR,UK,0:19,12,4,1,0,0,B
Volskaya Industries,Defense,KR,UK,1:01,16,1,6,2,0,R
Volskaya Industries,Defense,KR,UK,1:30,5,0,1,1,0,R
Volskaya Industries,Defense,KR,UK,2:06,27,3,0,0,0,B
Volskaya Industries,Defense,KR,UK,3:28,17,4,0,1,1,B
Volskaya Industries,Defense,KR,UK,4:12,11,0,1,1,1,R
Volskaya Industries,Defense,KR,UK,4:54,6,0,3,0,1,R
Volskaya Industries,Defense,KR,UK,0:30,10,0,6,0,0,R
Volskaya Industries,Defense,KR,UK,1:13,12,5,1,0,0,B
Volskaya Industries,Defense,KR,UK,2:09,35,5,3,3,2,R
Volskaya Industries,Defense,KR,UK,3:24,24,6,1,0,1,B
Volskaya Industries,Attack,KR,UK,0:31,14,0,4,0,1,R
Volskaya Industries,Attack,KR,UK,1:22,19,6,0,2,3,B
Volskaya Industries,Attack,KR,UK,2:14,19,2,2,1,2,B
Volskaya Industries,Attack,KR,UK,3:01,23,0,2,0,0,R
Volskaya Industries,Attack,KR,UK,3:50,14,0,2,1,1,R
Volskaya Industries,Attack,KR,UK,4:40,9,0,4,0,1,R
Volskaya Industries,Attack,KR,UK,5:14,20,0,6,4,3,R
Rialto,Attack,KR,UK,0:09,13,5,2,0,0,B
Rialto,Attack,KR,UK,0:49,28,6,0,1,0,B
Rialto,Attack,KR,UK,1:48,20,6,0,2,1,B
Rialto,Attack,KR,UK,2:23,27,0,6,1,3,R
Rialto,Attack,KR,UK,3:20,37,7,7,1,1,R
Rialto,Attack,KR,UK,4:13,24,1,5,1,3,R
Rialto,Attack,KR,UK,5:17,18,0,3,0,0,R
Rialto,Attack,KR,UK,6:27,11,2,2,0,1,B
Rialto,Defense,KR,UK,0:18,11,0,5,0,1,R
Rialto,Defense,KR,UK,0:52,9,0,5,0,1,R
Rialto,Defense,KR,UK,1:36,14,2,6,0,2,R
Rialto,Defense,KR,UK,2:29,10,4,0,0,0,B
Rialto,Defense,KR,UK,3:10,13,4,0,2,1,B
Rialto,Defense,KR,UK,3:57,12,6,0,1,1,B
Rialto,Defense,KR,UK,4:36,24,6,1,2,2,R
Rialto,Defense,KR,UK,5:40,9,5,0,1,0,B
Rialto,Defense,KR,UK,6:32,21,3,4,1,0,B
Busan,MEKA Base,UK,CA,0:45,6,3,0,0,0,B
Busan,MEKA Base,UK,CA,1:08,6,1,0,1,0,B
Busan,MEKA Base,UK,CA,1:36,0,1,0,0,0,B
Busan,MEKA Base,UK,CA,1:57,19,0,6,0,1,R
Busan,MEKA Base,UK,CA,2:36,19,2,2,4,3,R
Busan,MEKA Base,UK,CA,3:06,9,1,3,0,2,R
Busan,MEKA Base,UK,CA,3:48,24,5,3,1,0,R
Busan,MEKA Base,UK,CA,4:28,11,1,2,1,3,R
Busan,MEKA Base,UK,CA,4:56,5,1,0,1,0,B
Busan,Downtown,UK,CA,0:49,15,1,3,0,1,R
Busan,Downtown,UK,CA,1:32,9,1,0,2,1,B
Busan,Downtown,UK,CA,1:59,16,3,0,2,3,B
Busan,Downtown,UK,CA,2:51,13,2,0,3,2,B
Busan,Downtown,UK,CA,3:20,16,3,1,1,2,R
Blizzard World,Attack,UK,CA,0:57,10,1,5,0,1,R
Blizzard World,Attack,UK,CA,1:36,20,0,5,1,2,R
Blizzard World,Attack,UK,CA,2:27,11,0,6,0,1,R
Blizzard World,Attack,UK,CA,3:21,23,5,0,1,0,B
Blizzard World,Attack,UK,CA,4:16,10,3,0,1,0,B
Blizzard World,Attack,UK,CA,4:54,17,3,3,2,3,B
Blizzard World,Attack,UK,CA,5:23,28,1,5,3,4,R
Blizzard World,Attack,UK,CA,6:18,23,0,6,1,3,R
Blizzard World,Defense,UK,CA,0:14,0,1,0,0,0,B
Blizzard World,Defense,UK,CA,0:41,3,2,0,0,0,B
Blizzard World,Defense,UK,CA,1:06,40,3,5,2,3,B
Blizzard World,Defense,UK,CA,2:08,10,3,2,3,1,R
Blizzard World,Defense,UK,CA,2:45,26,1,6,2,2,R
Blizzard World,Defense,UK,CA,3:27,15,0,4,0,3,R
Volskaya Industries,Attack,UK,CA,0:19,15,5,2,0,0,B
Volskaya Industries,Attack,UK,CA,1:12,63,6,6,5,4,B
Volskaya Industries,Attack,UK,CA,2:53,28,6,0,1,1,B
Volskaya Industries,Defense,UK,CA,0:27,8,2,0,0,0,B
Volskaya Industries,Defense,UK,CA,1:08,26,0,7,0,1,R
Volskaya Industries,Defense,UK,CA,2:11,89,11,6,3,5,B
Volskaya Industries,Defense,UK,CA,3:56,9,2,4,1,0,B
Volskaya Industries,Defense,UK,CA,4:28,30,6,1,2,3,R
Volskaya Industries,Defense,UK,CA,5:08,30,7,0,0,1,B
Volskaya Industries,Defense,UK,CA,6:17,22,4,2,1,0,R
Volskaya Industries,Defense,UK,CA,7:09,18,6,0,1,3,B
Volskaya Industries,Defense,UK,CA,7:56,15,0,2,3,3,R
Volskaya Industries,Attack,UK,CA,0:18,8,4,0,0,0,B
Junkertown,Attack,UK,CA,0:32,13,4,2,0,1,B
Junkertown,Attack,UK,CA,1:11,36,3,5,3,3,B
Junkertown,Attack,UK,CA,2:09,17,5,0,1,1,B
Junkertown,Attack,UK,CA,2:48,17,0,4,0,1,R
Junkertown,Attack,UK,CA,3:38,22,0,5,1,2,R
Junkertown,Attack,UK,CA,4:49,3,1,1,0,0,R
Junkertown,Attack,UK,CA,5:03,20,5,0,1,2,B
Junkertown,Attack,UK,CA,5:45,13,5,1,1,2,R
Junkertown,Attack,UK,CA,6:33,6,2,2,2,0,R
Junkertown,Attack,UK,CA,7:15,17,0,5,0,1,R
Junkertown,Attack,UK,CA,7:56,25,5,2,2,2,B
Junkertown,Attack,UK,CA,8:40,11,0,2,1,1,R
Junkertown,Defense,UK,CA,0:20,23,4,0,2,1,B
Junkertown,Defense,UK,CA,1:13,29,2,6,2,4,R
Junkertown,Defense,UK,CA,2:11,11,5,0,1,1,B
Junkertown,Defense,UK,CA,2:58,14,0,6,2,2,R
Junkertown,Defense,UK,CA,3:30,23,0,6,0,0,R
Junkertown,Defense,UK,CA,4:14,0,0,1,0,0,R
Junkertown,Defense,UK,CA,4:37,14,1,6,0,2,B
Junkertown,Defense,UK,CA,5:25,17,3,0,1,0,B
Junkertown,Defense,UK,CA,6:06,15,1,6,0,3,R
Junkertown,Defense,UK,CA,6:43,26,0,6,1,1,R
Junkertown,Defense,UK,CA,7:28,14,0,3,1,2,R
Lijiang Tower,Control Center,CA,UK,0:34,24,0,5,0,1,R
Lijiang Tower,Control Center,CA,UK,1:27,21,0,6,1,1,R
Lijiang Tower,Control Center,CA,UK,2:11,15,1,5,3,2,R
Lijiang Tower,Control Center,CA,UK,2:48,28,1,4,2,4,R
Lijiang Tower,Night Market,CA,UK,0:31,0,0,1,0,0,R
Lijiang Tower,Night Market,CA,UK,0:47,1,0,2,0,0,R
Lijiang Tower,Night Market,CA,UK,1:31,25,0,5,0,1,R
Lijiang Tower,Night Market,CA,UK,2:22,15,0,2,5,3,R
Ilios,Lighthouse,KR,CN,0:33,14,5,0,0,0,B
Ilios,Lighthouse,KR,CN,1:11,9,4,0,1,0,B
Ilios,Lighthouse,KR,CN,1:41,18,4,0,1,0,B
Ilios,Lighthouse,KR,CN,2:35,29,4,2,3,4,R
Ilios,Well,KR,CN,1:08,19,6,1,1,2,B
Ilios,Well,KR,CN,2:02,15,5,0,0,0,B
Ilios,Well,KR,CN,2:50,8,1,0,3,3,B
King's Row,Attack,KR,CN,0:43,5,0,2,0,0,R
King's Row,Attack,KR,CN,1:24,16,2,6,0,1,R
King's Row,Attack,KR,CN,2:05,20,4,1,2,2,R
King's Row,Attack,KR,CN,3:00,29,1,6,0,1,B
King's Row,Attack,KR,CN,3:51,17,3,0,1,1,B
King's Row,Attack,KR,CN,4:31,9,3,1,1,1,B
King's Row,Attack,KR,CN,5:09,20,6,1,1,2,B
King's Row,Attack,KR,CN,5:47,16,1,1,1,1,R
King's Row,Attack,KR,CN,6:28,12,2,0,2,3,B
King's Row,Defense,KR,CN,0:44,0,1,0,0,0,B
King's Row,Defense,KR,CN,1:02,12,2,1,1,1,B
King's Row,Defense,KR,CN,1:32,20,3,0,1,0,B
King's Row,Defense,KR,CN,2:23,11,1,1,3,2,B
King's Row,Defense,KR,CN,2:44,27,2,6,1,3,R
King's Row,Defense,KR,CN,3:57,20,5,0,0,1,B
King's Row,Defense,KR,CN,4:43,48,4,5,2,4,R
King's Row,Defense,KR,CN,6:00,24,3,0,2,2,B
Temple of Anubis,Attack,KR,CN,0:54,22,4,1,0,0,B
Temple of Anubis,Attack,KR,CN,1:33,59,12,0,5,3,B
Temple of Anubis,Defense,KR,CN,1:10,11,2,2,0,0,B
Temple of Anubis,Defense,KR,CN,1:41,9,0,2,0,0,R
Temple of Anubis,Defense,KR,CN,2:02,18,0,5,2,3,R
Temple of Anubis,Defense,KR,CN,2:50,24,4,0,2,0,B
Temple of Anubis,Defense,KR,CN,3:47,10,3,0,0,0,B
Temple of Anubis,Defense,KR,CN,4:25,7,3,0,0,1,B
Temple of Anubis,Defense,KR,CN,4:48,0,1,0,0,0,B
Temple of Anubis,Defense,KR,CN,5:11,13,5,0,2,1,B
Temple of Anubis,Defense,KR,CN,5:58,13,4,0,0,0,B
Temple of Anubis,Defense,KR,CN,6:54,24,5,2,2,1,R
Temple of Anubis,Defense,KR,CN,7:51,22,5,0,2,1,B
Watchpoint: Gibraltar,Attack,KR,CN,1:05,5,0,2,0,2,R
Watchpoint: Gibraltar,Attack,KR,CN,1:43,18,6,0,3,0,B
Watchpoint: Gibraltar,Attack,KR,CN,2:18,2,2,0,0,0,B
Watchpoint: Gibraltar,Attack,KR,CN,3:00,31,3,6,1,3,R
Watchpoint: Gibraltar,Attack,KR,CN,4:10,38,6,6,1,1,B
Watchpoint: Gibraltar,Attack,KR,CN,5:31,25,5,1,0,2,R
Watchpoint: Gibraltar,Attack,KR,CN,6:02,22,6,0,2,2,B
Watchpoint: Gibraltar,Attack,KR,CN,6:50,11,1,3,1,0,R
Watchpoint: Gibraltar,Attack,KR,CN,7:30,19,1,3,0,1,R
Watchpoint: Gibraltar,Attack,KR,CN,8:08,20,4,0,1,0,B
Watchpoint: Gibraltar,Defense,KR,CN,0:56,8,0,1,1,1,R
Watchpoint: Gibraltar,Defense,KR,CN,1:19,24,2,6,1,1,R
Watchpoint: Gibraltar,Defense,KR,CN,1:58,0,0,1,0,0,R
Watchpoint: Gibraltar,Defense,KR,CN,2:08,60,4,3,5,5,R
Watchpoint: Gibraltar,Defense,KR,CN,3:19,43,3,6,4,4,R
Watchpoint: Gibraltar,Defense,KR,CN,4:10,17,0,3,0,1,R
Watchpoint: Gibraltar,Defense,KR,CN,4:49,11,2,1,1,1,B
Watchpoint: Gibraltar,Defense,KR,CN,5:20,33,2,6,2,3,R
Watchpoint: Gibraltar,Defense,KR,CN,6:18,21,2,4,1,3,R
Watchpoint: Gibraltar,Attack,KR,CN,0:03,0,0,1,0,0,R
Watchpoint: Gibraltar,Attack,KR,CN,0:25,4,0,2,0,0,R
Watchpoint: Gibraltar,Attack,KR,CN,1:26,15,1,2,1,1,R
Watchpoint: Gibraltar,Defense,KR,CN,0:37,7,2,1,0,0,B
Watchpoint: Gibraltar,Defense,KR,CN,1:01,22,4,1,2,2,B
Watchpoint: Gibraltar,Defense,KR,CN,1:50,22,6,0,2,0,B
Ilios,Lighthouse,NO,CA,0:26,10,1,1,0,0,R
Ilios,Lighthouse,NO,CA,1:07,8,5,1,1,0,B
Ilios,Lighthouse,NO,CA,1:33,10,0,1,1,0,R
Ilios,Lighthouse,NO,CA,1:57,22,1,6,1,2,R
Ilios,Lighthouse,NO,CA,2:52,23,5,1,1,0,B
Ilios,Lighthouse,NO,CA,3:30,75,5,12,4,5,R
Ilios,Well,NO,CA,0:44,0,0,1,0,0,R
Ilios,Well,NO,CA,0:59,0,1,0,0,0,B
Ilios,Well,NO,CA,1:14,16,0,3,0,1,R
Ilios,Well,NO,CA,1:51,23,0,4,1,4,R
Ilios,Well,NO,CA,2:41,10,4,2,2,1,B
Ilios,Well,NO,CA,3:38,26,2,5,1,2,R
Blizzard World,Attack,NO,CA,0:45,46,4,7,1,1,B
Blizzard World,Attack,NO,CA,2:09,14,1,4,1,2,R
Blizzard World,Attack,NO,CA,2:52,31,3,5,4,3,B
Blizzard World,Attack,NO,CA,4:04,19,5,1,0,0,B
Blizzard World,Attack,NO,CA,5:21,17,1,3,1,0,R
Blizzard World,Attack,NO,CA,5:59,33,2,5,3,2,B
Blizzard World,Attack,NO,CA,6:50,13,0,5,0,3,R
Blizzard World,Defense,NO,CA,0:41,9,2,3,0,0,R
